"","filename","id","pmid","year","mr","trait","category","subcategory","population","sex","ncase","ncontrol","sample_size","group_name","access","build","author","chr_col","pos_col","oa_col","ea_col","eaf_col","beta_col","se_col","pval_col","delimiter","header","nsnpfiles","nsnp"
"2338","23100_EAS.gz","ukb-e-23100_EAS",NA,2020,1,"Whole body fat mass","Continuous","NA","East Asian","Males and Females",2640,0,2640,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"23100_EAS.nsnp",8251838
"2339","23101_EAS.gz","ukb-e-23101_EAS",NA,2020,1,"Whole body fat-free mass","Continuous","NA","East Asian","Males and Females",2662,0,2662,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"23101_EAS.nsnp",8253110
"2340","23102_EAS.gz","ukb-e-23102_EAS",NA,2020,1,"Whole body water mass","Continuous","NA","East Asian","Males and Females",2662,0,2662,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"23102_EAS.nsnp",8253110
"2341","23104_EAS.gz","ukb-e-23104_EAS",NA,2020,1,"Body mass index (BMI)","Continuous","NA","East Asian","Males and Females",2662,0,2662,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"23104_EAS.nsnp",8253110
"2342","23105_EAS.gz","ukb-e-23105_EAS",NA,2020,1,"Basal metabolic rate","Continuous","NA","East Asian","Males and Females",2662,0,2662,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"23105_EAS.nsnp",8253110
"2343","23106_EAS.gz","ukb-e-23106_EAS",NA,2020,1,"Impedance of whole body","Continuous","NA","East Asian","Males and Females",2661,0,2661,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"23106_EAS.nsnp",8251948
"2344","23107_EAS.gz","ukb-e-23107_EAS",NA,2020,1,"Impedance of leg (right)","Continuous","NA","East Asian","Males and Females",2662,0,2662,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"23107_EAS.nsnp",8253110
"2345","23108_EAS.gz","ukb-e-23108_EAS",NA,2020,1,"Impedance of leg (left)","Continuous","NA","East Asian","Males and Females",2662,0,2662,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"23108_EAS.nsnp",8253110
"2346","23109_EAS.gz","ukb-e-23109_EAS",NA,2020,1,"Impedance of arm (right)","Continuous","NA","East Asian","Males and Females",2662,0,2662,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"23109_EAS.nsnp",8253110
"2347","23110_EAS.gz","ukb-e-23110_EAS",NA,2020,1,"Impedance of arm (left)","Continuous","NA","East Asian","Males and Females",2662,0,2662,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"23110_EAS.nsnp",8253110
"2348","23111_EAS.gz","ukb-e-23111_EAS",NA,2020,1,"Leg fat percentage (right)","Continuous","NA","East Asian","Males and Females",2662,0,2662,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"23111_EAS.nsnp",8253110
"2349","23112_EAS.gz","ukb-e-23112_EAS",NA,2020,1,"Leg fat mass (right)","Continuous","NA","East Asian","Males and Females",2662,0,2662,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"23112_EAS.nsnp",8253110
"2350","23113_EAS.gz","ukb-e-23113_EAS",NA,2020,1,"Leg fat-free mass (right)","Continuous","NA","East Asian","Males and Females",2662,0,2662,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"23113_EAS.nsnp",8253110
"2351","23114_EAS.gz","ukb-e-23114_EAS",NA,2020,1,"Leg predicted mass (right)","Continuous","NA","East Asian","Males and Females",2662,0,2662,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"23114_EAS.nsnp",8253110
"2352","23115_EAS.gz","ukb-e-23115_EAS",NA,2020,1,"Leg fat percentage (left)","Continuous","NA","East Asian","Males and Females",2661,0,2661,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"23115_EAS.nsnp",8253242
"2353","23116_EAS.gz","ukb-e-23116_EAS",NA,2020,1,"Leg fat mass (left)","Continuous","NA","East Asian","Males and Females",2661,0,2661,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"23116_EAS.nsnp",8253242
"2354","23117_EAS.gz","ukb-e-23117_EAS",NA,2020,1,"Leg fat-free mass (left)","Continuous","NA","East Asian","Males and Females",2661,0,2661,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"23117_EAS.nsnp",8253242
"2355","23118_EAS.gz","ukb-e-23118_EAS",NA,2020,1,"Leg predicted mass (left)","Continuous","NA","East Asian","Males and Females",2661,0,2661,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"23118_EAS.nsnp",8253242
"2356","23119_EAS.gz","ukb-e-23119_EAS",NA,2020,1,"Arm fat percentage (right)","Continuous","NA","East Asian","Males and Females",2660,0,2660,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"23119_EAS.nsnp",8253067
"2357","23120_EAS.gz","ukb-e-23120_EAS",NA,2020,1,"Arm fat mass (right)","Continuous","NA","East Asian","Males and Females",2660,0,2660,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"23120_EAS.nsnp",8253067
"2358","23121_EAS.gz","ukb-e-23121_EAS",NA,2020,1,"Arm fat-free mass (right)","Continuous","NA","East Asian","Males and Females",2660,0,2660,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"23121_EAS.nsnp",8253067
"2359","23122_EAS.gz","ukb-e-23122_EAS",NA,2020,1,"Arm predicted mass (right)","Continuous","NA","East Asian","Males and Females",2660,0,2660,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"23122_EAS.nsnp",8253067
"2360","23123_EAS.gz","ukb-e-23123_EAS",NA,2020,1,"Arm fat percentage (left)","Continuous","NA","East Asian","Males and Females",2660,0,2660,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"23123_EAS.nsnp",8253067
"2361","23124_EAS.gz","ukb-e-23124_EAS",NA,2020,1,"Arm fat mass (left)","Continuous","NA","East Asian","Males and Females",2660,0,2660,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"23124_EAS.nsnp",8253067
"2362","23125_EAS.gz","ukb-e-23125_EAS",NA,2020,1,"Arm fat-free mass (left)","Continuous","NA","East Asian","Males and Females",2660,0,2660,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"23125_EAS.nsnp",8253067
"2363","23126_EAS.gz","ukb-e-23126_EAS",NA,2020,1,"Arm predicted mass (left)","Continuous","NA","East Asian","Males and Females",2660,0,2660,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"23126_EAS.nsnp",8253067
"2364","23127_EAS.gz","ukb-e-23127_EAS",NA,2020,1,"Trunk fat percentage","Continuous","NA","East Asian","Males and Females",2660,0,2660,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"23127_EAS.nsnp",8253067
"2365","23128_EAS.gz","ukb-e-23128_EAS",NA,2020,1,"Trunk fat mass","Continuous","NA","East Asian","Males and Females",2660,0,2660,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"23128_EAS.nsnp",8253067
"2366","23129_EAS.gz","ukb-e-23129_EAS",NA,2020,1,"Trunk fat-free mass","Continuous","NA","East Asian","Males and Females",2659,0,2659,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"23129_EAS.nsnp",8253169
"2367","23130_EAS.gz","ukb-e-23130_EAS",NA,2020,1,"Trunk predicted mass","Continuous","NA","East Asian","Males and Females",2659,0,2659,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"23130_EAS.nsnp",8253169
"2368","24003_EAS.gz","ukb-e-24003_EAS",NA,2020,1,"Nitrogen dioxide air pollution; 2010","Continuous","NA","East Asian","Males and Females",2625,0,2625,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"24003_EAS.nsnp",8260777
"2369","24004_EAS.gz","ukb-e-24004_EAS",NA,2020,1,"Nitrogen oxides air pollution; 2010","Continuous","NA","East Asian","Males and Females",2625,0,2625,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"24004_EAS.nsnp",8260777
"2370","24005_EAS.gz","ukb-e-24005_EAS",NA,2020,1,"Particulate matter air pollution (pm10); 2010","Continuous","NA","East Asian","Males and Females",2505,0,2505,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"24005_EAS.nsnp",8268350
"2371","24006_EAS.gz","ukb-e-24006_EAS",NA,2020,1,"Particulate matter air pollution (pm2.5); 2010","Continuous","NA","East Asian","Males and Females",2505,0,2505,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"24006_EAS.nsnp",8268350
"2372","24007_EAS.gz","ukb-e-24007_EAS",NA,2020,1,"Particulate matter air pollution (pm2.5) absorbance; 2010","Continuous","NA","East Asian","Males and Females",2505,0,2505,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"24007_EAS.nsnp",8268350
"2373","24008_EAS.gz","ukb-e-24008_EAS",NA,2020,1,"Particulate matter air pollution 2.5-10um; 2010","Continuous","NA","East Asian","Males and Females",2505,0,2505,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"24008_EAS.nsnp",8268350
"2374","24009_EAS.gz","ukb-e-24009_EAS",NA,2020,1,"Traffic intensity on the nearest road","Continuous","NA","East Asian","Males and Females",2625,0,2625,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"24009_EAS.nsnp",8260777
"2375","24010_EAS.gz","ukb-e-24010_EAS",NA,2020,1,"Inverse distance to the nearest road","Continuous","NA","East Asian","Males and Females",2625,0,2625,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"24010_EAS.nsnp",8260777
"2376","24011_EAS.gz","ukb-e-24011_EAS",NA,2020,1,"Traffic intensity on the nearest major road","Continuous","NA","East Asian","Males and Females",2625,0,2625,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"24011_EAS.nsnp",8260777
"2377","24012_EAS.gz","ukb-e-24012_EAS",NA,2020,1,"Inverse distance to the nearest major road","Continuous","NA","East Asian","Males and Females",2625,0,2625,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"24012_EAS.nsnp",8260777
"2378","24013_EAS.gz","ukb-e-24013_EAS",NA,2020,1,"Total traffic load on major roads","Continuous","NA","East Asian","Males and Females",2625,0,2625,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"24013_EAS.nsnp",8260777
"2379","24015_EAS.gz","ukb-e-24015_EAS",NA,2020,1,"Sum of road length of major roads within 100m","Continuous","NA","East Asian","Males and Females",2625,0,2625,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"24015_EAS.nsnp",8260777
"2380","24016_EAS.gz","ukb-e-24016_EAS",NA,2020,1,"Nitrogen dioxide air pollution; 2005","Continuous","NA","East Asian","Males and Females",2625,0,2625,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"24016_EAS.nsnp",8260777
"2381","24017_EAS.gz","ukb-e-24017_EAS",NA,2020,1,"Nitrogen dioxide air pollution; 2006","Continuous","NA","East Asian","Males and Females",2625,0,2625,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"24017_EAS.nsnp",8260777
"2382","24018_EAS.gz","ukb-e-24018_EAS",NA,2020,1,"Nitrogen dioxide air pollution; 2007","Continuous","NA","East Asian","Males and Females",2625,0,2625,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"24018_EAS.nsnp",8260777
"2383","24019_EAS.gz","ukb-e-24019_EAS",NA,2020,1,"Particulate matter air pollution (pm10); 2007","Continuous","NA","East Asian","Males and Females",2625,0,2625,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"24019_EAS.nsnp",8260777
"2384","24020_EAS.gz","ukb-e-24020_EAS",NA,2020,1,"Average daytime sound level of noise pollution","Continuous","NA","East Asian","Males and Females",2625,0,2625,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"24020_EAS.nsnp",8260777
"2385","24021_EAS.gz","ukb-e-24021_EAS",NA,2020,1,"Average evening sound level of noise pollution","Continuous","NA","East Asian","Males and Females",2625,0,2625,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"24021_EAS.nsnp",8260777
"2386","24022_EAS.gz","ukb-e-24022_EAS",NA,2020,1,"Average night-time sound level of noise pollution","Continuous","NA","East Asian","Males and Females",2625,0,2625,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"24022_EAS.nsnp",8260777
"2387","24023_EAS.gz","ukb-e-24023_EAS",NA,2020,1,"Average 16-hour sound level of noise pollution","Continuous","NA","East Asian","Males and Females",2625,0,2625,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"24023_EAS.nsnp",8260777
"2388","24024_EAS.gz","ukb-e-24024_EAS",NA,2020,1,"Average 24-hour sound level of noise pollution","Continuous","NA","East Asian","Males and Females",2625,0,2625,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"24024_EAS.nsnp",8260777
"2389","2704_EAS.gz","ukb-e-2704_EAS",NA,2020,1,"Years since last cervical smear test","Continuous","NA","East Asian","Males and Females",1251,0,1251,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"2704_EAS.nsnp",8226635
"2390","2714_EAS.gz","ukb-e-2714_EAS",NA,2020,1,"Age when periods started (menarche)","Continuous","NA","East Asian","Males and Females",1662,0,1662,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"2714_EAS.nsnp",8211669
"2391","2744_EAS.gz","ukb-e-2744_EAS",NA,2020,1,"Birth weight of first child","Continuous","NA","East Asian","Males and Females",1172,0,1172,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"2744_EAS.nsnp",8238790
"2392","2754_EAS.gz","ukb-e-2754_EAS",NA,2020,1,"Age at first live birth","Continuous","NA","East Asian","Males and Females",906,0,906,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"2754_EAS.nsnp",8153919
"2393","2764_EAS.gz","ukb-e-2764_EAS",NA,2020,1,"Age at last live birth","Continuous","NA","East Asian","Males and Females",904,0,904,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"2764_EAS.nsnp",8150270
"2394","30000_EAS.gz","ukb-e-30000_EAS",NA,2020,1,"White blood cell (leukocyte) count","Continuous","NA","East Asian","Males and Females",2632,0,2632,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"30000_EAS.nsnp",8258780
"2395","30010_EAS.gz","ukb-e-30010_EAS",NA,2020,1,"Red blood cell (erythrocyte) count","Continuous","NA","East Asian","Males and Females",2632,0,2632,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"30010_EAS.nsnp",8258780
"2396","30020_EAS.gz","ukb-e-30020_EAS",NA,2020,1,"Haemoglobin concentration","Continuous","NA","East Asian","Males and Females",2632,0,2632,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"30020_EAS.nsnp",8258780
"2397","30030_EAS.gz","ukb-e-30030_EAS",NA,2020,1,"Haematocrit percentage","Continuous","NA","East Asian","Males and Females",2632,0,2632,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"30030_EAS.nsnp",8258780
"2398","30040_EAS.gz","ukb-e-30040_EAS",NA,2020,1,"Mean corpuscular volume","Continuous","NA","East Asian","Males and Females",2632,0,2632,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"30040_EAS.nsnp",8258780
"2399","30050_EAS.gz","ukb-e-30050_EAS",NA,2020,1,"Mean corpuscular haemoglobin","Continuous","NA","East Asian","Males and Females",2632,0,2632,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"30050_EAS.nsnp",8258780
"2400","30060_EAS.gz","ukb-e-30060_EAS",NA,2020,1,"Mean corpuscular haemoglobin concentration","Continuous","NA","East Asian","Males and Females",2632,0,2632,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"30060_EAS.nsnp",8258780
"2401","30070_EAS.gz","ukb-e-30070_EAS",NA,2020,1,"Red blood cell (erythrocyte) distribution width","Continuous","NA","East Asian","Males and Females",2632,0,2632,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"30070_EAS.nsnp",8258780
"2402","30080_EAS.gz","ukb-e-30080_EAS",NA,2020,1,"Platelet count","Continuous","NA","East Asian","Males and Females",2632,0,2632,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"30080_EAS.nsnp",8258780
"2403","30090_EAS.gz","ukb-e-30090_EAS",NA,2020,1,"Platelet crit","Continuous","NA","East Asian","Males and Females",2632,0,2632,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"30090_EAS.nsnp",8258780
"2404","30100_EAS.gz","ukb-e-30100_EAS",NA,2020,1,"Mean platelet (thrombocyte) volume","Continuous","NA","East Asian","Males and Females",2632,0,2632,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"30100_EAS.nsnp",8258780
"2405","30110_EAS.gz","ukb-e-30110_EAS",NA,2020,1,"Platelet distribution width","Continuous","NA","East Asian","Males and Females",2632,0,2632,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"30110_EAS.nsnp",8258780
"2406","30120_EAS.gz","ukb-e-30120_EAS",NA,2020,1,"Lymphocyte count","Continuous","NA","East Asian","Males and Females",2630,0,2630,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"30120_EAS.nsnp",8258919
"2407","30130_EAS.gz","ukb-e-30130_EAS",NA,2020,1,"Monocyte count","Continuous","NA","East Asian","Males and Females",2630,0,2630,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"30130_EAS.nsnp",8258919
"2408","30140_EAS.gz","ukb-e-30140_EAS",NA,2020,1,"Neutrophill count","Continuous","NA","East Asian","Males and Females",2630,0,2630,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"30140_EAS.nsnp",8258919
"2409","30150_EAS.gz","ukb-e-30150_EAS",NA,2020,1,"Eosinophill count","Continuous","NA","East Asian","Males and Females",2630,0,2630,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"30150_EAS.nsnp",8258919
"2410","30160_EAS.gz","ukb-e-30160_EAS",NA,2020,1,"Basophill count","Continuous","NA","East Asian","Males and Females",2630,0,2630,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"30160_EAS.nsnp",8258919
"2411","30180_EAS.gz","ukb-e-30180_EAS",NA,2020,1,"Lymphocyte percentage","Continuous","NA","East Asian","Males and Females",2630,0,2630,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"30180_EAS.nsnp",8258919
"2412","30190_EAS.gz","ukb-e-30190_EAS",NA,2020,1,"Monocyte percentage","Continuous","NA","East Asian","Males and Females",2630,0,2630,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"30190_EAS.nsnp",8258919
"2413","30200_EAS.gz","ukb-e-30200_EAS",NA,2020,1,"Neutrophill percentage","Continuous","NA","East Asian","Males and Females",2630,0,2630,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"30200_EAS.nsnp",8258919
"2414","30210_EAS.gz","ukb-e-30210_EAS",NA,2020,1,"Eosinophill percentage","Continuous","NA","East Asian","Males and Females",2630,0,2630,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"30210_EAS.nsnp",8258919
"2415","30220_EAS.gz","ukb-e-30220_EAS",NA,2020,1,"Basophill percentage","Continuous","NA","East Asian","Males and Females",2630,0,2630,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"30220_EAS.nsnp",8258919
"2416","30240_EAS.gz","ukb-e-30240_EAS",NA,2020,1,"Reticulocyte percentage","Continuous","NA","East Asian","Males and Females",2582,0,2582,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"30240_EAS.nsnp",8261205
"2417","30250_EAS.gz","ukb-e-30250_EAS",NA,2020,1,"Reticulocyte count","Continuous","NA","East Asian","Males and Females",2582,0,2582,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"30250_EAS.nsnp",8261205
"2418","30260_EAS.gz","ukb-e-30260_EAS",NA,2020,1,"Mean reticulocyte volume","Continuous","NA","East Asian","Males and Females",2582,0,2582,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"30260_EAS.nsnp",8261205
"2419","30270_EAS.gz","ukb-e-30270_EAS",NA,2020,1,"Mean sphered cell volume","Continuous","NA","East Asian","Males and Females",2582,0,2582,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"30270_EAS.nsnp",8261205
"2420","30280_EAS.gz","ukb-e-30280_EAS",NA,2020,1,"Immature reticulocyte fraction","Continuous","NA","East Asian","Males and Females",2582,0,2582,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"30280_EAS.nsnp",8261205
"2421","30290_EAS.gz","ukb-e-30290_EAS",NA,2020,1,"High light scatter reticulocyte percentage","Continuous","NA","East Asian","Males and Females",2582,0,2582,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"30290_EAS.nsnp",8261205
"2422","30300_EAS.gz","ukb-e-30300_EAS",NA,2020,1,"High light scatter reticulocyte count","Continuous","NA","East Asian","Males and Females",2582,0,2582,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"30300_EAS.nsnp",8261205
